query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
worth	worth	Generic	10	act 层	NO	39	ICLE-US-MICH-0013.1	361	Important for Revision You have a number of recurring errors	worth	addressing systematically Apostrophes and contractions possessives peoples lives people s
worth	worth	Generic	10	act 层	NO	42	ICLE-US-MICH-0016.1	284	future generations Grammar and Mechanics There are several recurring errors	worth	addressing Their vs there You write Of course their have
worth	worth	Generic	10	act 层	NO	47	ICLE-US-MICH-0021.1	638	argue remove space before comma These are minor issues but	worth	proofreading carefully in your next draft Summary of Priorities for
worth	worth	Generic	10	act 层	NO	48	ICLE-US-MICH-0022.1	720	at a revised draft Keep working the ideas here are	worth	developing carefully
worth	worth	Generic	10	act 层	NO	49	ICLE-US-MICH-0023.1	326	mass culturalization create false intimacy or stereotypes This tension is	worth	exploring since it complicates your claim rather than just supporting
worth	worth	Generic	10	act 层	NO	51	ICLE-US-MICH-0025.1	308	commercial nature but this feels like a separate essay s	worth	of content rather than a conclusion Right now it functions
worth	worth	Generic	10	act 层	NO	51	ICLE-US-MICH-0025.1	544	Grammar Spelling and Word Choice There are several recurring errors	worth	addressing in revision Spelling vertually virtually boarders borders you mean
worth	worth	Generic	10	act 层	NO	68	ICLE-US-MICH-0044.1	172	opposing views seriously before refuting them Why is the convenience	worth	the job losses Are there other jobs created by ATM
worth	worth	Generic	10	act 层	NO	72	ICLE-US-MRQ-0003.1	255	criminals you cannot also suggest that criminals lives are inherently	worth	less Clarify your actual position Is it that all life
worth	worth	Generic	10	act 层	NO	75	ICLE-US-MRQ-0006.1	459	Sentence Level and Grammar Issues There are several recurring errors	worth	focused attention do to should be due to react or
worth	worth	Generic	10	act 层	NO	75	ICLE-US-MRQ-0006.1	523	all comparative structures This is a frequent error throughout and	worth	reviewing carefully Incomplete sentence Though simple easy to understand facts
worth	worth	Generic	10	act 层	NO	81	ICLE-US-MRQ-0012.1	320	a sentence explaining why this trade off might still be	worth	it eg quality of life improvements outweigh the loss of
worth	worth	Generic	10	act 层	NO	85	ICLE-US-MRQ-0016.1	317	this causal chain explicit full proof foolproof common error but	worth	fixing If somebody makes a horrible mistake of murdering someone
worth	worth	Generic	10	act 层	NO	95	ICLE-US-MRQ-0026.1	639	usage throughout a an the this is a recurring pattern	worth	reviewing systematically I d recommend reading your essay aloud or
worth	worth	Generic	10	act 层	NO	97	ICLE-US-MRQ-0028.1	440	second language a few grammar patterns appear repeatedly and are	worth	reviewing Possessive apostrophes with plurals bird s and the bee
worth	worth	Generic	10	act 层	NO	99	ICLE-US-MRQ-0030.1	239	that welfare reform must restore family values to succeed is	worth	stating explicitly and early ideally by the end of your
worth	worth	Generic	10	act 层	NO	102	ICLE-US-MRQ-0033.1	590	errors there own lives their own lives a live is	worth	living a life is worth living the existing safety standards
worth	worth	Generic	10	act 层	NO	102	ICLE-US-MRQ-0033.1	595	own lives a live is worth living a life is	worth	living the existing safety standards are not adequate enough avoid
worth	worth	Generic	10	act 层	NO	105	ICLE-US-MRQ-0036.1	710	raises the question of whether prolonging life through treatment is	worth	its long term costs rather than launching directly into a
worth	worth	Generic	10	act 层	NO	119	ICLE-US-PRB-0037.2	600	Sentence Level and Grammar Issues There are several recurring errors	worth	reviewing Word confusion Contact theorists should be Conflict theorists lobs
worth	worth	Generic	10	act 层	NO	124	ICLE-US-SCU-0001.3	563	for a non native writer There are recurring grammar patterns	worth	reviewing lost lose loss you often use lost where loss
worth	worth	Generic	10	act 层	NO	125	ICLE-US-SCU-0001.4	704	equality can sometimes overlook meaningful differences is a substantive one	worth	arguing With stronger evidence and more careful language this essay
worth	worth	Generic	10	act 层	NO	127	ICLE-US-SCU-0002.2	547	doing well conveying complex ideas but there are recurring errors	worth	addressing Subject verb agreement guest have to be out guests
worth	worth	Generic	10	act 层	NO	128	ICLE-US-SCU-0002.3	377	weight Grammar and Sentence Level Issues I noticed recurring patterns	worth	addressing Verb tense consistency You shift between past and present
worth	worth	Generic	10	act 层	NO	129	ICLE-US-SCU-0002.4	307	bumpers Word Choice and Grammar There are several recurring errors	worth	addressing in revision go carts vs go carts consistent good
worth	worth	Generic	10	act 层	NO	130	ICLE-US-SCU-0003.2	600	being persuasive Sentence Level Issues There are several recurring errors	worth	fixing Spelling recieve receive prision prison appears twice Comma splice
worth	worth	Generic	10	act 层	NO	149	ICLE-US-SCU-0008.3	600	academic vocabulary is impressive but there are recurring small errors	worth	fixing backgrounds should be background s or rephrased checking a
worth	worth	Generic	10	act 层	NO	150	ICLE-US-SCU-0008.4	159	choice Logical Consistency There are some tensions in your reasoning	worth	addressing The no excuse argument vs contraceptive failure rates You
worth	worth	Generic	10	act 层	NO	150	ICLE-US-SCU-0008.4	538	clearer comparison Grammar and Mechanics I noticed several recurring errors	worth	reviewing Subject verb agreement persons how are financially unable should
worth	worth	Generic	10	act 层	NO	156	ICLE-US-SCU-0010.4	153	reinforces rigid gender roles Is it arbitrary or historically constructed	worth	noting pink was actually associated with boys in the early
worth	worth	Generic	10	act 层	NO	165	ICLE-US-SCU-0013.4	559	you re writing in a second language it s also	worth	asking a native speaking peer or tutor to proofread a
worth	worth	Generic	10	act 层	NO	172	ICLE-US-SCU-0017.2	503	parties themselves Grammar and Mechanics There are several recurring issues	worth	addressing in revision Sentence fragments and run ons eg This
worth	worth	Generic	10	act 层	NO	177	ICLE-US-IND-0004.1	294	clear thesis Body Paragraph Show how society links money with	worth	Body Paragraph Explain why unpaid domestic labor is socially valuable
worth	worth	Generic	10	act 层	NO	177	ICLE-US-IND-0004.1	507	expressive but slightly informal Academic writing usually prefers direct phrasing	worth	its salt This idiom is too conversational for formal argumentative
worth	worth	Generic	10	act 层	NO	177	ICLE-US-IND-0004.1	576	word choice and sentence construction Some important corrections equated with	worth	as a person Better equated with a person s worth
worth	worth	Generic	10	act 层	NO	177	ICLE-US-IND-0004.1	586	worth as a person Better equated with a person s	worth	handled by people of both sexes Better performed by people
worth	worth	Generic	10	act 层	NO	182	ICLE-US-IND-0009.1	447	fraud or securities fraud cost effective Better in this context	worth	the cost or a rational calculation for some criminals Cost
worth	worth	Generic	10	act 层	NO	196	ICLE-US-IND-0024.1	456	formal academic tone Some expressions are slightly informal or imprecise	worth	while causes worthwhile causes I am sure that better to
worth	worth	Generic	10	act 层	NO	196	ICLE-US-IND-0024.1	535	how can honestly be associated with evil should be honesty	worth	while worthwhile Verb tense form If money was the root
worth	worth	Generic	10	act 层	NO	197	ICLE-US-IND-0025.1	218	people treat it as a source of power and personal	worth	This would help unify all your paragraphs Improve organization The
worth	worth	Generic	10	act 层	NO	199	ICLE-US-IND-0027.1	208	risks and explain why some people still think crime is	worth	it Refine the thesis so it is more nuanced for
worth	worth	Generic	10	act 层	NO	258	ICLE-US-MRQ-0015.1	701	respects both religious freedom and religious diversity is thoughtful and	worth	developing
worth	worth	Generic	10	act 层	NO	272	ICLE-US-MRQ-0029.1	340	cost here is more than money This is a point	worth	considering After each claim add explanation or an example Ask
worth	worth	Generic	10	act 层	NO	273	ICLE-US-MRQ-0030.1	241	For example families have forgotten all about pride and self	worth	have become indolent and or chemical abusers welfare has caused
worth	worth	Generic	10	act 层	NO	273	ICLE-US-MRQ-0030.1	523	welfare system country society usually do not need capitals self	worth	self worth low paying jobs low paying jobs work force
worth	worth	Generic	10	act 层	NO	273	ICLE-US-MRQ-0030.1	525	country society usually do not need capitals self worth self	worth	low paying jobs low paying jobs work force workforce Mr
worth	worth	Generic	10	act 层	NO	276	ICLE-US-MRQ-0033.1	445	rhetorical questions Who is to decide whether a life is	worth	living Who can project whether a patient in a coma
worth	worth	Generic	10	act 层	NO	276	ICLE-US-MRQ-0033.1	504	Instead of Who is to decide whether a life is	worth	living Write It is extremely difficult to determine objectively whether
worth	worth	Generic	10	act 层	NO	276	ICLE-US-MRQ-0033.1	518	is extremely difficult to determine objectively whether a life is	worth	living Also avoid absolute statements such as there is no
worth	worth	Generic	10	act 层	NO	276	ICLE-US-MRQ-0033.1	598	too many gray areas can not cannot a live is	worth	living a life is worth living an animals life an
worth	worth	Generic	10	act 层	NO	276	ICLE-US-MRQ-0033.1	603	not cannot a live is worth living a life is	worth	living an animals life an animal s life accepted my
worth	worth	Generic	10	act 层	NO	300	ICLE-US-SCU-0002.1	297	Traditional female stereotypes can limit women s independence and self	worth	Use evidence more clearly You mention several sources but some
would	would	Baseline	9	act 层;hedge 层	NO	1	ICLE-US-IND-0002.1	428	enough to fully support an argumentative essay Ask yourself what	would	make a skeptical reader believe your claim Consider Adding a
would	would	Baseline	9	act 层;hedge 层	NO	1	ICLE-US-IND-0002.1	505	statistics on recidivism incarceration rates or white collar crime penalties	would	add credibility and move the essay beyond personal experience Explaining
would	would	Baseline	9	act 层;hedge 层	NO	2	ICLE-US-IND-0003.1	147	a simplistic equal work equal pay formula but the essay	would	be much stronger if you stated explicitly early on what
would	would	Baseline	9	act 层;hedge 层	NO	2	ICLE-US-IND-0003.1	362	of your key claims move quickly past the reasoning that	would	make them convincing For example you assert that a diverse
would	would	Baseline	9	act 层;hedge 层	NO	2	ICLE-US-IND-0003.1	460	tied to child care access or cost Concrete evidence here	would	transform an assertion into an argument Add Evidence Your essay
would	would	Baseline	9	act 层;hedge 层	NO	2	ICLE-US-IND-0003.1	525	participation or examples of media debates about child care policy	would	substantially strengthen your credibility and give the reader something concrete
would	would	Baseline	9	act 层;hedge 层	NO	3	ICLE-US-IND-0004.1	51	disconnect between social contribution and financial compensation but the essay	would	benefit from tightening the logical connection between your thesis and
would	would	Baseline	9	act 层;hedge 层	NO	3	ICLE-US-IND-0004.1	429	society in the way a doctor s labor is how	would	you respond Others might point out practical difficulties in valuing
would	Would	Baseline	9	act 层;hedge 层	NO	3	ICLE-US-IND-0004.1	450	or compensating homemaking how do you measure quality of parenting	Would	compensation create perverse incentives Engaging with these objections would make
would	would	Baseline	9	act 层;hedge 层	NO	3	ICLE-US-IND-0004.1	459	parenting Would compensation create perverse incentives Engaging with these objections	would	make your argument more persuasive and show that you ve
